"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Wisconsin"	"55"	"2007"	"2007"	160	405928	39.4
	"Wisconsin"	"55"	"2008"	"2008"	115	398931	28.8
	"Wisconsin"	"55"	"2009"	"2009"	125	391528	31.9
	"Wisconsin"	"55"	"2010"	"2010"	112	386920	28.9
	"Wisconsin"	"55"	"2011"	"2011"	108	380364	28.4
	"Wisconsin"	"55"	"2012"	"2012"	126	376159	33.5
	"Wisconsin"	"55"	"2013"	"2013"	89	375991	23.7
	"Wisconsin"	"55"	"2014"	"2014"	91	375808	24.2
	"Wisconsin"	"55"	"2015"	"2015"	97	373804	25.9
	"Wisconsin"	"55"	"2016"	"2016"	128	372690	34.3
	"Wyoming"	"56"	"1999"	"1999"	25	42409	58.9
	"Wyoming"	"56"	"2000"	"2000"	20	41473	48.2
	"Wyoming"	"56"	"2001"	"2001"	28	40419	69.3
	"Wyoming"	"56"	"2002"	"2002"	17	39475	Unreliable
	"Wyoming"	"56"	"2003"	"2003"	22	38562	57.1
	"Wyoming"	"56"	"2004"	"2004"	22	38199	57.6
	"Wyoming"	"56"	"2005"	"2005"	29	37629	77.1
	"Wyoming"	"56"	"2006"	"2006"	26	37542	69.3
	"Wyoming"	"56"	"2007"	"2007"	16	37453	Unreliable
	"Wyoming"	"56"	"2008"	"2008"	17	36905	Unreliable
	"Wyoming"	"56"	"2009"	"2009"	15	36663	Unreliable
	"Wyoming"	"56"	"2010"	"2010"	15	36168	Unreliable
	"Wyoming"	"56"	"2011"	"2011"	22	35935	61.2
	"Wyoming"	"56"	"2012"	"2012"	12	36212	Unreliable
	"Wyoming"	"56"	"2013"	"2013"	12	37013	Unreliable
	"Wyoming"	"56"	"2014"	"2014"	11	37505	Unreliable
	"Wyoming"	"56"	"2015"	"2015"	15	36745	Unreliable
	"Wyoming"	"56"	"2016"	"2016"	18	36932	Unreliable
"---"
"Dataset: Underlying Cause of Death, 1999-2016"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 Codes: All"
"Place of Death: All"
"Race: All"
"Single-Year Ages: 13 years, 14 years, 15 years, 16 years, 17 years"
"States: All"
"Weekday: All"
"Year/Month: All"
"Group By: State, Year"
"Show Totals: False"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 6, 2018 11:29:28 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Feb 6, 2018 11:29:28 AM"
"---"
Messages:
"1. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Unreliable."
"4. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"5. The population figures for year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016"
"postcensal series released by NCHS on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for"
"year 2014 are bridged-race estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS"
"on June 30, 2015. The population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2013 postcensal series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013. The"
"population figures for year 2011 are bridged-race estimates of the July 1 resident population, from the Vintage 2011 postcensal"
"series released by NCHS on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population figures for"
"years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from the revised intercensal county-level 2000 -"
"2009 series released by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts. Population figures for"
"1999 are from the 1990-1999 intercensal series of July 1 estimates. Population figures for the infant age groups are the number"
"of live births. <br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from previously published"
"reports, due to use of the population estimates which were available at the time of release."
