"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"West Virginia"	"54"	"2001"	"2001"	257	395307	65.0
	"West Virginia"	"54"	"2002"	"2002"	306	393569	77.8
	"West Virginia"	"54"	"2003"	"2003"	277	392460	70.6
	"West Virginia"	"54"	"2004"	"2004"	286	391856	73.0
	"West Virginia"	"54"	"2005"	"2005"	290	390431	74.3
	"West Virginia"	"54"	"2006"	"2006"	256	390637	65.5
	"West Virginia"	"54"	"2007"	"2007"	266	390661	68.1
	"West Virginia"	"54"	"2008"	"2008"	263	390210	67.4
	"West Virginia"	"54"	"2009"	"2009"	259	389036	66.6
	"West Virginia"	"54"	"2010"	"2010"	243	387418	62.7
	"West Virginia"	"54"	"2011"	"2011"	222	384794	57.7
	"West Virginia"	"54"	"2012"	"2012"	259	384041	67.4
	"West Virginia"	"54"	"2013"	"2013"	267	381678	70.0
	"West Virginia"	"54"	"2014"	"2014"	253	380147	66.6
	"West Virginia"	"54"	"2015"	"2015"	227	379596	59.8
	"West Virginia"	"54"	"2016"	"2016"	227	375068	60.5
	"Wisconsin"	"55"	"1999"	"1999"	835	1367019	61.1
	"Wisconsin"	"55"	"2000"	"2000"	814	1368756	59.5
	"Wisconsin"	"55"	"2001"	"2001"	835	1367593	61.1
	"Wisconsin"	"55"	"2002"	"2002"	809	1365315	59.3
	"Wisconsin"	"55"	"2003"	"2003"	794	1358505	58.4
	"Wisconsin"	"55"	"2004"	"2004"	711	1354643	52.5
	"Wisconsin"	"55"	"2005"	"2005"	792	1349866	58.7
	"Wisconsin"	"55"	"2006"	"2006"	720	1348785	53.4
	"Wisconsin"	"55"	"2007"	"2007"	786	1348901	58.3
	"Wisconsin"	"55"	"2008"	"2008"	776	1345573	57.7
	"Wisconsin"	"55"	"2009"	"2009"	671	1342411	50.0
	"Wisconsin"	"55"	"2010"	"2010"	648	1339492	48.4
	"Wisconsin"	"55"	"2011"	"2011"	672	1326208	50.7
	"Wisconsin"	"55"	"2012"	"2012"	629	1317557	47.7
	"Wisconsin"	"55"	"2013"	"2013"	627	1307776	47.9
	"Wisconsin"	"55"	"2014"	"2014"	595	1300189	45.8
	"Wisconsin"	"55"	"2015"	"2015"	605	1294626	46.7
	"Wisconsin"	"55"	"2016"	"2016"	683	1287693	53.0
	"Wyoming"	"56"	"1999"	"1999"	96	130793	73.4
	"Wyoming"	"56"	"2000"	"2000"	84	128873	65.2
	"Wyoming"	"56"	"2001"	"2001"	84	126212	66.6
	"Wyoming"	"56"	"2002"	"2002"	90	125495	71.7
	"Wyoming"	"56"	"2003"	"2003"	92	124182	74.1
	"Wyoming"	"56"	"2004"	"2004"	96	123974	77.4
	"Wyoming"	"56"	"2005"	"2005"	90	124022	72.6
	"Wyoming"	"56"	"2006"	"2006"	103	125525	82.1
	"Wyoming"	"56"	"2007"	"2007"	93	128760	72.2
	"Wyoming"	"56"	"2008"	"2008"	98	131511	74.5
	"Wyoming"	"56"	"2009"	"2009"	81	134960	60.0
	"Wyoming"	"56"	"2010"	"2010"	84	135402	62.0
	"Wyoming"	"56"	"2011"	"2011"	88	134937	65.2
	"Wyoming"	"56"	"2012"	"2012"	71	135490	52.4
	"Wyoming"	"56"	"2013"	"2013"	64	137679	46.5
	"Wyoming"	"56"	"2014"	"2014"	80	138323	57.8
	"Wyoming"	"56"	"2015"	"2015"	77	138895	55.4
	"Wyoming"	"56"	"2016"	"2016"	70	138901	50.4
"---"
"Dataset: Underlying Cause of Death, 1999-2016"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 Codes: All"
"Place of Death: All"
"Race: All"
"Single-Year Ages: < 1 year, 1 year, 2 years, 3 years, 4 years, 5 years, 6 years, 7 years, 8 years, 9 years, 10 years, 11 years,"
"12 years, 13 years, 14 years, 15 years, 16 years, 17 years"
"States: All"
"Weekday: All"
"Year/Month: All"
"Group By: State, Year"
"Show Totals: False"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 5, 2018 2:59:21 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Feb 5, 2018 2:59:21 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"3. The population figures for year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016"
"postcensal series released by NCHS on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for"
"year 2014 are bridged-race estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS"
"on June 30, 2015. The population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2013 postcensal series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013. The"
"population figures for year 2011 are bridged-race estimates of the July 1 resident population, from the Vintage 2011 postcensal"
"series released by NCHS on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population figures for"
"years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from the revised intercensal county-level 2000 -"
"2009 series released by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts. Population figures for"
"1999 are from the 1990-1999 intercensal series of July 1 estimates. Population figures for the infant age groups are the number"
"of live births. <br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from previously published"
"reports, due to use of the population estimates which were available at the time of release."
"4. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
