"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"West Virginia"	"54"	"2007"	"2007"	228	274102	83.2
	"West Virginia"	"54"	"2008"	"2008"	230	275497	83.5
	"West Virginia"	"54"	"2009"	"2009"	217	275412	78.8
	"West Virginia"	"54"	"2010"	"2010"	208	275339	75.5
	"West Virginia"	"54"	"2011"	"2011"	188	273984	68.6
	"West Virginia"	"54"	"2012"	"2012"	217	274122	79.2
	"West Virginia"	"54"	"2013"	"2013"	221	272007	81.2
	"West Virginia"	"54"	"2014"	"2014"	201	270914	74.2
	"West Virginia"	"54"	"2015"	"2015"	185	270636	68.4
	"West Virginia"	"54"	"2016"	"2016"	196	267307	73.3
	"Wisconsin"	"55"	"1999"	"1999"	673	959153	70.2
	"Wisconsin"	"55"	"2000"	"2000"	629	962234	65.4
	"Wisconsin"	"55"	"2001"	"2001"	668	958449	69.7
	"Wisconsin"	"55"	"2002"	"2002"	646	953978	67.7
	"Wisconsin"	"55"	"2003"	"2003"	634	946625	67.0
	"Wisconsin"	"55"	"2004"	"2004"	560	942246	59.4
	"Wisconsin"	"55"	"2005"	"2005"	622	938771	66.3
	"Wisconsin"	"55"	"2006"	"2006"	584	938977	62.2
	"Wisconsin"	"55"	"2007"	"2007"	626	942973	66.4
	"Wisconsin"	"55"	"2008"	"2008"	661	946642	69.8
	"Wisconsin"	"55"	"2009"	"2009"	546	950883	57.4
	"Wisconsin"	"55"	"2010"	"2010"	536	952572	56.3
	"Wisconsin"	"55"	"2011"	"2011"	564	945844	59.6
	"Wisconsin"	"55"	"2012"	"2012"	503	941398	53.4
	"Wisconsin"	"55"	"2013"	"2013"	538	931785	57.7
	"Wisconsin"	"55"	"2014"	"2014"	504	924381	54.5
	"Wisconsin"	"55"	"2015"	"2015"	508	920822	55.2
	"Wisconsin"	"55"	"2016"	"2016"	555	915003	60.7
	"Wyoming"	"56"	"1999"	"1999"	71	88384	80.3
	"Wyoming"	"56"	"2000"	"2000"	64	87400	73.2
	"Wyoming"	"56"	"2001"	"2001"	56	85793	65.3
	"Wyoming"	"56"	"2002"	"2002"	73	86020	84.9
	"Wyoming"	"56"	"2003"	"2003"	70	85620	81.8
	"Wyoming"	"56"	"2004"	"2004"	74	85775	86.3
	"Wyoming"	"56"	"2005"	"2005"	61	86393	70.6
	"Wyoming"	"56"	"2006"	"2006"	77	87983	87.5
	"Wyoming"	"56"	"2007"	"2007"	77	91307	84.3
	"Wyoming"	"56"	"2008"	"2008"	81	94606	85.6
	"Wyoming"	"56"	"2009"	"2009"	66	98297	67.1
	"Wyoming"	"56"	"2010"	"2010"	69	99234	69.5
	"Wyoming"	"56"	"2011"	"2011"	66	99002	66.7
	"Wyoming"	"56"	"2012"	"2012"	59	99278	59.4
	"Wyoming"	"56"	"2013"	"2013"	52	100666	51.7
	"Wyoming"	"56"	"2014"	"2014"	69	100818	68.4
	"Wyoming"	"56"	"2015"	"2015"	62	102150	60.7
	"Wyoming"	"56"	"2016"	"2016"	52	101969	51.0
"---"
"Dataset: Underlying Cause of Death, 1999-2016"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"ICD-10 Codes: All"
"Place of Death: All"
"Race: All"
"Single-Year Ages: < 1 year, 1 year, 2 years, 3 years, 4 years, 5 years, 6 years, 7 years, 8 years, 9 years, 10 years, 11 years,"
"12 years"
"States: All"
"Weekday: All"
"Year/Month: All"
"Group By: State, Year"
"Show Totals: False"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd.html for more information."
"---"
"Query Date: Feb 6, 2018 11:24:02 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Underlying Cause of Death"
"1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/ucd-icd10.html on Feb 6, 2018 11:24:02 AM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#2014-Revision."
"2. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/ucd.html#Not Stated."
"3. The population figures for year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016"
"postcensal series released by NCHS on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for"
"year 2014 are bridged-race estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS"
"on June 30, 2015. The population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2013 postcensal series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013. The"
"population figures for year 2011 are bridged-race estimates of the July 1 resident population, from the Vintage 2011 postcensal"
"series released by NCHS on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population figures for"
"years 2001 - 2009 are bridged-race estimates of the July 1 resident population, from the revised intercensal county-level 2000 -"
"2009 series released by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts. Population figures for"
"1999 are from the 1990-1999 intercensal series of July 1 estimates. Population figures for the infant age groups are the number"
"of live births. <br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from previously published"
"reports, due to use of the population estimates which were available at the time of release."
"4. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Age Group."
